budget,revenue,profit,popularity,runtime,vote_average,genres1
12000000,31155435,19155435,11.510281,93,6.3,35
0,27281507,27281507,15.085981,85,7.2,35
12000000,56298474,44298474,18.422327,123,7.3,18
12000000,32726956,20726956,8.410688,93,6.5,99
12000000,307166834,295166834,74.358971,125,7.6,10749
12000000,22921898,10921898,18.422008,121,6.9,18
0,25434291,25434291,15.896312,102,6.3,18
12000000,54000000,42000000,8.61659,102,5.4,27
12000000,21133087,9133087,6.044161,99,6.5,27
12000000,100129872,88129872,29.019504,98,7.4,18
0,0,0,6.2464,118,6.4,35
0,0,0,5.315213,125,6.6,27
12000000,23006849,11006849,16.931846,104,5.8,14
12000000,85512300,73512300,64.610671,109,6.1,18
0,51,51,4.480167,86,4.3,35
12000000,17654912,5654912,29.223881,115,7.4,18
0,0,0,7.710797,92,6.7,27
12000000,17292381,5292381,1.081822,86,5.4,35
12000000,22939027,10939027,16.183746,94,5.6,35
12000000,42931041,30931041,47.992817,88,6.6,28
0,13960203,13960203,1.20245,93,5.3,35
12000000,12902790,902790,0.700792,100,5.3,35
0,21520719,21520719,10.409253,100,6.1,35
0,0,0,14.345428,113,6.1,18
12000000,0,-12000000,6.803763,122,6.4,10749
0,31466789,31466789,19.944479,101,6.4,18
14000000,85000000,71000000,26.967494,149,7.9,28
12000000,0,-12000000,3.444542,93,4.6,35
0,87100449,87100449,74.817641,123,7.8,35
0,92863945,92863945,21.064082,119,7.1,12
12000000,35485056,23485056,16.40512,100,6.1,18
12000000,32248241,20248241,32.940597,106,6.4,878
12000000,0,-12000000,13.427427,109,6.9,18
0,0,0,5.359381,81,4.9,28
8000000,6739141,-1260859,8.708229,95,5.7,28
12000000,5542025,-6457975,4.330428,86,5.9,35
0,0,0,7.594593,113,6,18
12000000,6754898,-5245102,4.770195,116,5.8,18
12000000,4922166,-7077834,1.623338,90,3,35
12000000,4939939,-7060061,2.993939,108,5.7,35
12000000,23,-11999977,10.536092,119,4.6,9648
12000000,3148182,-8851818,8.290636,110,6.6,18
0,0,0,3.603842,109,6,35
11000000,88489643,77489643,27.65527,119,6.7,27
0,0,0,1.379643,100,6.8,12
12000000,0,-12000000,9.164386,100,6.9,35
12000000,0,-12000000,9.779444,97,6.5,35
12400000,8371085,-4028915,32.523573,142,7.3,35
0,0,0,2.24888,104,6.4,35
12000000,12077441,77441,27.322212,99,6.5,18
12000000,19271312,7271312,12.664787,129,6.9,14
12000000,0,-12000000,3.004432,90,6.1,80
12000000,0,-12000000,4.795244,100,6.9,12
12000000,1644755,-10355245,5.841285,111,6.5,18
12000000,15250000,3250000,5.327714,114,6.8,80
1200000,0,-1200000,3.582733,86,6.2,35
0,0,0,2.678715,107,6.1,35
8000000,0,-8000000,9.728143,90,6.1,53
0,0,0,2.303865,103,5.3,18
12000000,0,-12000000,11.237374,120,6.8,18
0,0,0,1.906807,140,6.5,10752
12000000,0,-12000000,2.695896,110,5.2,35
0,0,0,1.416796,95,4.8,35
7500000,0,-7500000,11.636883,95,6.7,53
12000000,10652498,-1347502,4.793348,132,7.6,18
19000000,2570000,-16430000,0.738652,89,3,16
12000000,11212294,-787706,5.158067,131,6.3,878
20000000,17479,-19982521,5.727602,113,5.8,10752
12000000,0,-12000000,25.496926,99,6.9,27
1200000,0,-1200000,0.489271,111,4.3,18
12000000,101332962,89332962,11.150261,99,6,18
10000000,83557872,73557872,53.595686,103,7.7,53
0,0,0,0.186234,89,4.3,18
11500000,57469467,45969467,20.747994,103,6.4,18
0,0,0,2.930853,134,7.5,18
11500000,0,-11500000,4.75919,101,5.5,18
0,0,0,0.753362,130,6.3,18
11000000,153083102,142083102,45.072136,106,6.9,14
11000000,775398007,764398007,126.393695,121,8.1,12
11500000,94073028,82573028,56.805781,102,5.7,35
11000000,111858363,100858363,12.854853,197,7.4,18
0,0,0,14.637357,112,7.1,12
0,0,0,21.801188,116,6.2,35
25000000,93617009,68617009,31.019381,116,7.2,18
11000000,72778712,61778712,11.227087,95,6.4,28
11000000,64088552,53088552,19.231507,120,7.3,35
11000000,78874843,67874843,31.162838,106,7.3,18
12000000,0,-12000000,3.94487,96,3.9,28
11000000,49797148,38797148,7.559192,107,6.6,35
0,0,0,7.377587,101,5.6,35
13000000,97837138,84837138,38.018085,81,6.7,53
11000000,41227069,30227069,33.283554,101,7.5,18
11000000,39363635,28363635,15.864928,122,7.3,18
10500000,75902208,65402208,23.449703,97,6.6,18
11000000,68233629,57233629,31.900899,90,6,27
11000000,31672907,20672907,14.282314,92,6.5,35
11000000,38105395,27105395,7.645979,114,7.4,12
11000000,23978402,12978402,3.495758,86,4.1,28
12000000,37170057,25170057,7.558959,91,5.9,18
11,11,0,3.375208,145,6.4,18
12000000,4884663,-7115337,4.234269,100,5.5,878
11000000,62076141,51076141,39.337949,111,7.2,18
11000000,20000000,9000000,29.543331,184,7.7,18
24000000,14782676,-9217324,4.12064,89,5.8,35
24000000,13700000,-10300000,2.259537,84,5.7,35
11000000,59520298,48520298,7.722021,98,6.3,18
11000000,23430766,12430766,7.063053,95,4.9,35
11000000,13110448,2110448,16.003958,100,7,18
11000000,61619773,50619773,21.204929,120,7.3,18
0,0,0,6.799314,118,6.6,18
11000000,0,-11000000,33.758281,81,7.3,14
14000000,6413915,-7586085,9.371811,86,5.4,35
11000000,30000000,19000000,33.282794,118,7.5,10749
10000000,4069090,-5930910,3.208172,125,8.2,18
11000000,0,-11000000,4.131918,125,6.8,80
0,0,0,4.093288,91,5.1,35
11000000,2832826,-8167174,1.187671,113,6.6,35
11000000,32935319,21935319,36.319205,105,7.2,18
0,16017403,16017403,4.146752,95,5.8,18
11000000,2807854,-8192146,9.705589,98,5.1,18
11000000,2200000,-8800000,1.396985,124,5.9,18
0,2945242,2945242,4.056774,105,6,35
11000000,0,-11000000,5.062687,104,6.2,18
0,0,0,3.122152,111,5.6,18
10800000,113857533,103057533,32.943848,92,5.9,27
0,0,0,0.700127,116,7.3,18
11000000,0,-11000000,31.763201,97,5.9,18
0,0,0,8.950864,123,5.7,80
7400000,17000000,9600000,3.246903,193,6.1,18
14000000,18535191,4535191,4.519523,97,6.3,18
0,0,0,18.764453,98,5.2,878
0,0,0,6.340135,102,5.6,27
10500000,68700000,58200000,86.201184,149,7.9,878
10500000,792910554,782410554,56.105798,115,7.3,878
10000000,17500000,7500000,12.792446,97,5.8,10749
0,0,0,1.985552,97,6.8,12
10500000,123509,-10376491,0.037073,99,8.5,18
0,0,0,0.12082,135,5.2,18
11000000,0,-11000000,3.646848,110,5,18
12000000,9622846,-2377154,5.759545,145,6.4,36
11000000,0,-11000000,25.302978,105,7,35
10000000,225933435,215933435,43.734886,126,7.9,18
11000000,0,-11000000,10.016909,106,5.3,18
10000000,163876815,153876815,33.124871,108,6.1,27
10000000,85300000,75300000,10.892398,106,6.5,28
28000000,90449929,62449929,14.754281,98,5.8,35
10000000,118587880,108587880,53.727146,105,6.1,28
10000000,103166989,93166989,8.9876,95,5.7,35
10000000,139352633,129352633,29.244768,93,5.9,27
10000000,91196419,81196419,14.447723,101,5.6,18
6000000,57231524,51231524,5.882208,110,6,18
13800000,52293982,38493982,17.3393,119,6.7,18
10000000,50100000,40100000,19.524972,178,7.2,28
10000000,50752337,40752337,8.932837,101,6.4,35
10000000,183474602,173474602,35.695442,92,5.8,27
12000000,41205099,29205099,26.598884,92,6.5,35
10000000,59217789,49217789,23.316208,90,6.1,27
10000000,40485039,30485039,25.929893,90,6.7,12
10000000,37402877,27402877,8.305998,153,7,18
10000000,136836156,126836156,21.258991,124,6.9,18
10000000,44460850,34460850,5.699058,83,6.6,878
12305523,36230219,23924696,36.582038,107,5.9,28
10000000,57500000,47500000,34.224204,90,6.4,28
10000000,64188367,54188367,38.179483,97,5.8,27
10000000,33583175,23583175,30.934688,80,5.8,27
20000000,33526835,13526835,7.499639,85,6,35
10000000,104303851,94303851,45.946524,97,6.2,18
10000000,25754284,15754284,4.928777,108,6.4,28
10000000,32101000,22101000,10.125029,108,5.4,27
9000000,32973937,23973937,20.452449,89,6.4,35
10000000,30652890,20652890,14.543435,130,6.8,14
10000000,0,-10000000,6.015354,98,5.5,35
10000000,29450919,19450919,12.902975,101,6.2,18
15000000,30050028,15050028,6.216203,114,6.3,28
10000000,29392418,19392418,3.290639,100,6,28
8500000,34411240,25911240,4.844451,84,5,18
12000000,38368909,26368909,9.559737,103,5.3,35
10000000,25605015,15605015,11.350382,100,6.1,35
10000000,33697647,23697647,13.455373,91,6.9,80
65000000,143695338,78695338,31.974359,102,6.2,12
10000000,20766616,10766616,16.78512,103,6.9,27
10000000,52882018,42882018,26.090495,97,5.4,27
14000000,24637469,10637469,2.698185,116,5.8,18
0,0,0,5.904126,96,5,27
10000000,42333295,32333295,22.888173,98,5.8,9648
10000000,0,-10000000,5.025446,105,6.4,18
0,0,0,2.580808,123,5.2,18
0,0,0,4.192064,107,5.3,28
0,0,0,2.596338,112,6.1,35
9000000,17096053,8096053,18.289303,93,7.5,35
10000000,66821036,56821036,26.268209,100,4.7,878
10000000,85978266,75978266,17.592299,122,6.3,18
0,0,0,6.27141,101,6.4,35
0,0,0,11.158906,100,5.5,35
10000000,16153593,6153593,3.079862,129,6.3,18
0,0,0,8.288813,81,6.1,28
11000000,48572000,37572000,32.579697,96,6.6,28
12600000,28650575,16050575,33.555764,84,6,27
10000000,15795189,5795189,2.959547,99,6.6,37
25000000,15156200,-9843800,4.068107,110,6,28
10000000,21587700,11587700,17.663353,130,7,18
10000000,20342161,10342161,4.207456,84,5.6,28
10000000,0,-10000000,7.944457,92,8,99
10000000,0,-10000000,3.352702,90,5.4,35
0,0,0,5.856363,76,5.6,16
6400000,35057696,28657696,21.006078,99,6.6,18
10000000,17297244,7297244,5.647538,96,6.2,28
10000000,0,-10000000,1.000178,104,8.1,35
5000000,58978653,53978653,27.247013,108,6.7,53
0,0,0,1.83428,108,6.1,12
10000000,0,-10000000,11.592129,87,5.5,35
10000000,12827813,2827813,18.366362,89,7.4,35
10000000,10571408,571408,6.736274,98,6.4,35
10000000,28883511,18883511,28.570174,105,6.8,18
30000000,9898412,-20101588,5.671691,100,6.2,35
0,0,0,5.842299,89,5.3,35
10000000,8801940,-1198060,9.525626,114,6.4,80
10000000,6110000,-3890000,14.038512,90,5.1,28
0,0,0,9.177896,97,6.8,80
6000000,32438988,26438988,35.350303,90,4.4,35
10000000,0,-10000000,12.067921,95,5.3,35
10000000,9636289,-363711,30.863082,101,6.3,35
0,6861102,6861102,10.254807,87,5.9,35
20000000,23875127,3875127,73.567232,119,8.2,18
0,6842058,6842058,16.361743,94,5.9,27
10000000,0,-10000000,1.374409,74,5.5,16
18000000,9495408,-8504592,6.18869,131,7.3,18
10000000,0,-10000000,15.280261,112,7.7,18
0,0,0,0.753481,96,5.5,28
9500000,7800000,-1700000,14.105392,88,6.4,35
10000000,33000000,23000000,14.905357,100,6.2,35
10000000,2154696,-7845304,0.518056,79,3.8,35
9000000,21571189,12571189,12.172131,121,6.5,18
0,0,0,3.084874,85,4.1,35
10000000,7177143,-2822857,17.078656,126,6.9,12
10000000,10835752,835752,16.318608,107,6.6,35
10000000,4417580,-5582420,10.409155,83,6.1,18
0,0,0,5.355763,120,6.9,18
0,0,0,4.725357,112,5.4,18
11500000,3275585,-8224415,4.850402,100,5.7,28
10000000,3193102,-6806898,8.902102,89,6.6,28
6500000,98410061,91910061,28.223163,112,7.2,18
10000000,5164404,-4835596,3.007816,140,6.4,18
0,0,0,1.610132,92,6.8,28
0,0,0,8.326131,120,7.3,18
10000000,0,-10000000,3.919057,97,4.4,35
0,0,0,2.23411,135,6.3,35
10000000,40055439,30055439,19.865989,95,4.8,27
14000000,439564,-13560436,0.310513,118,6,12
10000000,7587485,-2412515,19.263477,97,5.8,35
10000000,1759252,-8240748,4.123533,98,7,18
0,0,0,6.948401,98,6.4,18
10000000,1631839,-8368161,3.988432,101,5.4,28
0,0,0,5.099923,132,6.8,12
20000000,1969193,-18030807,19.494703,105,6.4,53
0,0,0,3.759988,154,5.5,28
10000000,0,-10000000,4.176066,87,6.2,53
10000000,3665069,-6334931,16.436178,102,6.5,80
10000000,7022728,-2977272,14.979375,96,6.1,35
0,0,0,8.045488,104,6.8,80
0,0,0,8.312153,93,4.9,35
10000000,21786738,11786738,10.733761,111,6,18
0,0,0,0.111313,119,6.3,18
10000000,598645,-9401355,4.570043,89,4.8,35
5000000,1296184,-3703816,6.265659,106,5.6,28
0,42776760,42776760,17.54768,113,6.6,28
10000000,0,-10000000,3.412162,93,5.5,18
0,0,0,0.627964,105,6.4,35
0,0,0,5.75555,103,6.5,18
0,0,0,1.031142,100,5.3,18
7700000,1072602,-6627398,7.554799,123,5.9,18
10000000,0,-10000000,2.85283,111,6.3,35
0,0,0,1.769593,86,6.4,28
10000000,295750,-9704250,9.805551,99,6.5,35
0,0,0,12.898984,96,6.4,27
10000000,0,-10000000,2.803642,82,6,18
0,42145,42145,6.085879,110,6.4,18
0,126247,126247,11.946898,83,4.1,35
0,0,0,0.397341,0,6,18
10000000,0,-10000000,0.072085,125,5.8,10752
10000000,0,-10000000,2.849895,104,6.2,35
10000000,45779,-9954221,0.666218,86,3,35
0,0,0,1.388136,90,4.8,35
3200000,0,-3200000,2.631688,90,5.4,35
0,0,0,10.955567,90,4.7,35
0,140987,140987,0.122874,94,5.8,18
10000000,17472,-9982528,5.145655,111,5.1,18
10000000,9069,-9990931,1.728816,85,7,35
10000000,0,-10000000,3.064563,93,3.9,35
14100000,0,-14100000,9.318033,107,5.7,80
0,0,0,7.245108,94,5.4,18
0,0,0,9.085482,91,6.4,35
0,0,0,6.814247,99,5.6,53
10000000,0,-10000000,2.873796,91,4.3,10402
0,0,0,4.481897,117,6.1,28
0,0,0,1.413934,85,6.5,10751
10000000,0,-10000000,2.574014,106,6.4,18
10,11,1,1.617943,85,6.9,18
0,0,0,1.259968,99,4.3,35
10000000,0,-10000000,5.099472,90,4,28
0,0,0,2.131524,116,6.4,18
0,0,0,0.304566,85,5,35
10000000,0,-10000000,11.847324,130,7.1,28
10,10000000,9999990,10.013629,99,4.9,27
10000000,0,-10000000,3.753703,89,6.7,18
9500000,17164377,7664377,19.978021,107,6.4,35
9600000,4386236,-5213764,3.588529,144,6,18
11000000,59827328,48827328,9.337388,98,6.4,35
10000000,0,-10000000,11.431434,94,4.3,28
9500000,111584787,102084787,28.675891,117,6.5,28
10,0,-10,9.70276,102,6.1,18
8900000,19839492,10939492,17.151293,127,7.5,18
10500000,14144000,3644000,11.225044,98,4.5,27
9500000,0,-9500000,5.346205,87,4.9,27
9400000,60000000,50600000,14.562991,163,7,28
12899867,85582407,72682540,19.747809,121,7.3,35
9300000,0,-9300000,12.928269,90,6.2,16
10000000,0,-10000000,3.193777,89,6.2,28
0,0,0,5.107235,104,6.9,18
10000000,0,-10000000,10.073144,94,5.1,28
0,0,0,4.807549,131,6,18
7400000,21817298,14417298,36.173598,136,7,18
0,0,0,5.499412,92,7.1,18
0,0,0,5.900535,176,7.3,18
11000000,104931801,93931801,94.184658,117,7.9,27
85000,30859000,30774000,29.262427,83,7.2,27
10000000,2995811,-7004189,17.611971,106,6.3,18
9000000,83304330,74304330,7.623979,181,7.4,18
5500000,141195658,135695658,31.036,130,6.5,12
10000000,0,-10000000,10.424596,93,5.7,27
7000000,8220215,1220215,7.720692,110,7,35
9000000,41590886,32590886,6.717994,118,6.9,18
9000000,34573780,25573780,3.951041,120,6.8,18
9000000,44196684,35196684,27.600843,87,6.3,27
9000000,24538513,15538513,14.098952,123,7.3,99
9000000,108782847,99782847,82.975841,104,6.6,27
9000000,0,-9000000,3.269459,91,4.9,35
9000000,23936908,14936908,18.514292,88,6.6,35
9000000,0,-9000000,7.029126,126,6.7,18
26000000,28780255,2780255,11.233081,118,6.5,80
40600000,90400000,49800000,34.022209,116,7.1,35
9000000,21510851,12510851,4.134327,84,4.8,27
0,0,0,6.904734,85,5.8,35
9000000,0,-9000000,4.641006,137,7.4,10752
0,0,0,5.663889,114,6.8,18
0,6126237,6126237,1.118511,80,6.3,35
8500000,19125401,10625401,8.775844,119,6.4,28
9000000,4777465,-4222535,2.062087,97,6.5,35
9000000,4350774,-4649226,8.738737,79,6,35
0,0,0,4.976268,114,6.8,10749
9000000,0,-9000000,3.810697,91,5.7,28
9000000,2955039,-6044961,2.365328,97,6,18
9000000,0,-9000000,5.2545,103,5.5,35
0,0,0,5.293363,92,6.1,35
0,1053788,1053788,10.932711,119,6.9,18
0,0,0,9.05029,156,7.2,27
9000000,18663238,9663238,9.933926,84,6.8,99
0,0,0,0.843067,185,5.1,18
9000000,0,-9000000,8.218383,120,6,27
6000000,14348529,8348529,5.119593,98,5.8,35
9000000,0,-9000000,2.872281,128,7,35
9000000,771499,-8228501,0.717811,130,4.8,18
5000000,140666,-4859334,1.458884,86,6.1,18
6500000,0,-6500000,7.028946,130,6.8,80
9000000,1046166,-7953834,2.009597,97,4.5,35
0,0,0,7.247023,102,7,53
0,0,0,2.351706,105,5.6,18
9000000,0,-9000000,4.799022,103,5.8,18
5000000,328203506,323203506,16.072466,97,6.3,12
0,0,0,3.891186,76,5.2,16
8800000,0,-8800000,3.789485,90,5.9,53
7347125,0,-7347125,3.949796,122,7.3,18
0,20374201,20374201,14.038703,127,7.9,18
86000000,14373825,-71626175,18.172736,84,6.3,53
0,0,0,1.881466,69,8,28
9000000,0,-9000000,6.677926,96,5.6,53
8500000,32222567,23722567,24.750909,97,6.8,27
7000000,39462438,32462438,17.697042,112,6.8,18
9250000,29174648,19924648,7.000949,125,6.8,18
8500000,22456509,13956509,11.436405,96,5.6,35
9000000,2500000,-6500000,14.171759,98,5.7,878
0,0,0,0.702971,92,6.1,12
0,0,0,13.476596,99,6.7,35
12000000,20138836,8138836,3.604863,122,6.8,18
8500000,43528634,35028634,40.28709,100,6.8,10749
22000000,5271666,-16728334,3.809131,104,3.4,18
0,0,0,11.708343,101,5.6,27
8000000,0,-8000000,2.60632,135,6.6,28
8500000,4440055,-4059945,9.230073,119,6.8,18
12000000,42345360,30345360,14.719886,145,7.7,18
9000000,6108720,-2891280,28.540614,106,6.6,28
8000000,1997807,-6002193,0.034259,126,7,12
0,0,0,1.840511,128,6.6,18
6500000,22889018,16389018,6.787967,124,7.1,18
7700000,46000000,38300000,3.353176,159,7.2,10749
8250000,30000000,21750000,7.973109,171,7,18
0,188126,188126,5.897479,98,6.7,27
10000000,0,-10000000,1.465762,122,4.3,12
8000000,213928762,205928762,121.463076,154,8.3,53
0,76657000,76657000,10.639916,97,7,12
8500000,38697217,30197217,89.095538,117,7.6,80
8500000,5001655,-3498345,2.62082,104,5.1,35
8200000,286214286,278014286,37.960289,174,7.4,18
8000000,69821334,61821334,21.735068,111,6.1,35
8000000,100523181,92523181,14.793177,102,7.5,35
8000000,52287414,44287414,51.109279,89,7.8,80
5000000,82719885,77719885,45.490374,113,7.1,27
0,0,0,3.804597,95,4.8,18
8000000,43000000,35000000,26.356697,111,7.2,80
8000000,27362712,19362712,3.501158,109,7,35
0,0,0,2.088251,108,5.7,35
8000000,39187783,31187783,33.372828,100,7,35
0,0,0,8.864368,85,5.3,27
8000000,26049082,18049082,37.821106,94,6.1,35
0,0,0,4.293706,89,5.6,35
0,0,0,3.467923,80,7.5,12
8000000,0,-8000000,10.19377,111,7.2,18
6500000,81974493,75474493,25.289665,142,6.5,12
14000000,18090181,4090181,14.730796,112,6.4,27
8000000,22593409,14593409,4.482714,91,5.8,18
8000000,18948425,10948425,4.932893,112,6.7,18
8000000,17460020,9460020,7.894489,82,6.4,35
8000000,29010817,21010817,13.987772,97,5.2,35
7000000,34266564,27266564,45.310443,102,7.3,53
8000000,16856124,8856124,9.799177,93,6.1,18
8000000,12671300,4671300,5.069095,116,6.5,28
8000000,10629321,2629321,13.517017,118,5.9,28
0,0,0,1.353971,114,5.7,18
0,25288872,25288872,14.969093,93,6.6,35
8000000,74952305,66952305,45.395839,92,6.7,35
0,8880705,8880705,0.269661,110,3.9,35
8000000,8279017,279017,5.93923,92,6.6,18
8000000,10130000,2130000,11.837067,104,5.7,35
8000000,0,-8000000,2.149469,97,4.6,35
0,0,0,1.569449,89,4.9,35
8000000,0,-8000000,3.535789,92,5.5,35
0,25966555,25966555,5.897391,140,6.9,18
8000000,5659286,-2340714,21.024346,90,7,16
8000000,18124262,10124262,7.235794,129,7,35
8000000,0,-8000000,8.204829,111,6.9,35
8000000,2275557,-5724443,8.403859,79,5.7,28
0,0,0,4.221313,104,6.3,35
8000000,6491240,-1508760,13.143045,101,6.9,35
7200000,0,-7200000,6.138802,113,6.6,35
0,92,92,1.939054,92,6.9,18
8000000,589304,-7410696,8.717235,106,6.7,18
0,0,0,0.289433,98,4.3,18
0,0,0,10.621353,75,7.3,16
8000000,63464861,55464861,35.735689,104,7.3,35
8000000,852872,-7147128,7.433574,112,5.9,18
8000000,458232,-7541768,4.090382,99,5.8,18
0,0,0,0.812776,180,4.9,10770
0,0,0,6.335881,109,5.9,35
0,0,0,1.278092,111,7,18
8000000,426224,-7573776,5.244518,91,6.6,10749
0,0,0,1.265683,99,5.2,35
8000000,3453043,-4546957,10.791954,98,6.4,28
8000000,0,-8000000,9.782433,95,5.6,80
0,0,0,4.409263,142,6.9,18
8000000,143451,-7856549,3.942464,107,6.3,28
0,0,0,2.597665,105,5.6,35
8000000,53086,-7946914,6.500835,112,5.1,18
8000000,553171,-7446829,39.338097,124,7.8,878
22000000,413454,-21586546,12.893219,97,5.8,18
8000000,2019009,-5980991,0.983484,124,6.1,18
0,0,0,2.214925,96,4.6,28
0,0,0,1.86453,114,4.3,35
0,2455831,2455831,9.100352,93,7,18
8000000,0,-8000000,7.828459,104,7,18
7800000,22441323,14641323,11.000654,102,6.4,53
0,0,0,5.0005,90,5.4,28
0,882290,882290,6.41678,100,5.9,28
8000000,0,-8000000,2.101718,106,4.1,28
7500000,145793296,138293296,19.585801,99,7,35
0,0,0,4.105363,114,6.6,35
7500000,32392047,24892047,17.318839,91,6.5,80
